Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
1,CREDIT,NEFT,2015242176,Rohan Gupta,5047709743,Vihaan Das,33577.66,2024-01-05,17:49:57,-2592308.63,114551.74,None,0
2,DEBIT,Bank Transfer,5047709743,Vihaan Das,7393195616,Vihaan Sharma,87893.04,2024-01-07,09:49:05,937984.37,114551.74,None,0
3,CREDIT,UPI,5736462531,Ishaan Reddy,5047709743,Vihaan Das,89102.18,2024-01-08,12:02:51,1258741.66,114551.74,None,0
4,CREDIT,Bank Transfer,4713453204,Saanvi Das,5047709743,Vihaan Das,137390.38,2024-01-09,06:41:36,1493003.55,114551.74,None,0
5,DEBIT,RTGS,5047709743,Vihaan Das,7114223633,Saanvi Das,80202.96,2024-01-10,01:59:40,-1906393.12,114551.74,None,0
6,DEBIT,IMPS,5047709743,Vihaan Das,4700855390,Rohan Nair,145448.54,2024-01-11,05:36:09,-5263643.29,114551.74,None,0
7,CREDIT,Bank Transfer,7393195616,Vihaan Sharma,5047709743,Vihaan Das,23738.23,2024-01-13,09:22:13,373283.51,114551.74,None,0
8,CREDIT,RTGS,5284391408,Ishaan Iyer,5047709743,Vihaan Das,12555.42,2024-01-20,07:09:45,2685005.0,114551.74,None,0
9,DEBIT,IMPS,5047709743,Vihaan Das,7609857128,Diya Singh,16875.68,2024-01-25,16:14:41,-2121411.46,114551.74,None,0
10,CREDIT,Bank Transfer,1311570307,Aryan Joshi,5047709743,Vihaan Das,8891.3,2024-01-27,04:35:29,-697860.91,114551.74,None,0
11,DEBIT,RTGS,5047709743,Vihaan Das,3373077218,Vivaan Singh,9199.63,2024-01-30,13:06:15,-2818775.48,114551.74,None,0
12,CREDIT,Bank Transfer,5736462531,Ishaan Reddy,5047709743,Vihaan Das,6190.51,2024-02-05,19:39:07,1264932.17,114551.74,None,0
13,CREDIT,UPI,2015242176,Rohan Gupta,5047709743,Vihaan Das,8571.48,2024-02-07,15:10:51,-2583737.15,114551.74,None,0
14,CREDIT,NEFT,4733616459,Ishaan Reddy,5047709743,Vihaan Das,118576.92,2024-02-10,19:56:22,932652.0,114551.74,None,0
