Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
1,CREDIT,RTGS,8507497883,Kavya Patel,3030106617,Aisha Singh,85235.86,2024-01-03,06:27:07,-163513.77,807497.0,Car Loan,233935.3
2,CREDIT,NEFT,1854316681,Aarav Mehta,3030106617,Aisha Singh,99068.24,2024-01-05,20:39:41,4816630.87,807497.0,Car Loan,233935.3
3,CREDIT,RTGS,5067116918,Ritika Das,3030106617,Aisha Singh,101027.79,2024-01-07,11:00:17,5507880.06,807497.0,Car Loan,233935.3
4,CREDIT,IMPS,8110054933,Ishaan Reddy,3030106617,Aisha Singh,66337.12,2024-01-11,05:03:36,3443881.45,807497.0,Car Loan,233935.3
5,DEBIT,NEFT,3030106617,Aisha Singh,6687206971,Kabir Mehta,22339.67,2024-01-19,17:52:47,1978152.37,807497.0,Car Loan,233935.3
6,DEBIT,Bank Transfer,3030106617,Aisha Singh,5141907136,Diya Iyer,74868.66,2024-01-19,22:52:41,1312089.73,807497.0,Car Loan,233935.3
7,CREDIT,UPI,3849232839,Ritika Patel,3030106617,Aisha Singh,144566.74,2024-01-21,06:28:22,845861.49,807497.0,Car Loan,233935.3
8,DEBIT,NEFT,3030106617,Aisha Singh,2119980130,Rahul Kumar,109848.98,2024-02-05,11:17:56,4663563.93,807497.0,Car Loan,233935.3
9,CREDIT,RTGS,8047877267,Vihaan Joshi,3030106617,Aisha Singh,9912.19,2024-02-14,21:42:36,4084184.86,807497.0,Car Loan,233935.3
10,CREDIT,NEFT,8380507338,Ritika Sharma,3030106617,Aisha Singh,71028.8,2024-02-17,12:41:00,-707438.56,807497.0,Car Loan,233935.3
11,DEBIT,IMPS,3030106617,Aisha Singh,3783290795,Diya Nair,44017.99,2024-02-17,23:39:13,4199880.63,807497.0,Car Loan,233935.3
12,CREDIT,IMPS,6687206971,Kabir Mehta,3030106617,Aisha Singh,111614.21,2024-02-19,02:22:38,4938232.39,807497.0,Car Loan,233935.3
13,DEBIT,NEFT,3030106617,Aisha Singh,2419179580,Ishaan Kapoor,124263.33,2024-03-02,23:49:14,3236815.72,807497.0,Car Loan,233935.3
14,CREDIT,RTGS,3373077218,Vivaan Singh,3030106617,Aisha Singh,86312.39,2024-03-10,18:07:39,1609676.25,807497.0,Car Loan,233935.3
15,DEBIT,NEFT,3030106617,Aisha Singh,1298737106,Krishna Gupta,80586.35,2024-03-20,08:30:17,424403.06,807497.0,Car Loan,233935.3
16,CREDIT,RTGS,8316648259,Aarav Iyer,3030106617,Aisha Singh,41338.84,2024-03-23,02:03:37,701294.75,807497.0,Car Loan,233935.3
17,DEBIT,RTGS,3030106617,Aisha Singh,9292791081,Krishna Gupta,141004.1,2024-03-26,22:00:36,-1499683.75,807497.0,Car Loan,233935.3
18,DEBIT,RTGS,3030106617,Aisha Singh,9256195745,Ananya Mehta,145568.54,2024-03-27,22:53:30,920497.1,807497.0,Car Loan,233935.3
19,DEBIT,NEFT,3030106617,Aisha Singh,4700855390,Rohan Nair,72173.05,2024-04-02,20:59:37,3361079.05,807497.0,Car Loan,233935.3
20,CREDIT,Bank Transfer,2445662585,Vivaan Kapoor,3030106617,Aisha Singh,45145.09,2024-04-04,16:39:55,1823435.93,807497.0,Car Loan,233935.3
21,CREDIT,RTGS,2139027119,Rohan Kumar,3030106617,Aisha Singh,60369.51,2024-04-08,03:30:21,530448.76,807497.0,Car Loan,233935.3
22,DEBIT,IMPS,3030106617,Aisha Singh,4713453204,Saanvi Das,28583.12,2024-04-08,21:44:59,638366.3,807497.0,Car Loan,233935.3
23,CREDIT,IMPS,8217611860,Meera Joshi,3030106617,Aisha Singh,47866.11,2024-04-10,02:01:56,3707553.32,807497.0,Car Loan,233935.3
24,DEBIT,NEFT,3030106617,Aisha Singh,3746317213,Krishna Iyer,100344.85,2024-04-10,14:09:06,1524759.02,807497.0,Car Loan,233935.3
25,DEBIT,RTGS,3030106617,Aisha Singh,6971815972,Ritika Iyer,24553.32,2024-04-11,20:14:03,-481076.63,807497.0,Car Loan,233935.3
26,CREDIT,RTGS,4272602734,Kavya Mehta,3030106617,Aisha Singh,71789.85,2024-04-16,19:40:12,4239387.73,807497.0,Car Loan,233935.3
27,DEBIT,UPI,3030106617,Aisha Singh,5047709743,Vihaan Das,69385.61,2024-04-18,11:54:31,3816563.42,807497.0,Car Loan,233935.3
28,CREDIT,Bank Transfer,3373077218,Vivaan Singh,3030106617,Aisha Singh,108244.11,2024-04-18,20:42:49,1748702.81,807497.0,Car Loan,233935.3
29,DEBIT,RTGS,3030106617,Aisha Singh,2015242176,Rohan Gupta,129339.13,2024-04-19,07:25:12,3682279.14,807497.0,Car Loan,233935.3
30,CREDIT,RTGS,4745927824,Kabir Reddy,3030106617,Aisha Singh,48270.78,2024-04-20,17:58:29,2801516.89,807497.0,Car Loan,233935.3
31,CREDIT,Bank Transfer,3392080953,Vivaan Das,3030106617,Aisha Singh,75985.09,2024-04-22,10:44:40,3055567.29,807497.0,Car Loan,233935.3
32,CREDIT,UPI,8507497883,Kavya Patel,3030106617,Aisha Singh,80293.61,2024-04-22,18:52:19,46775.92,807497.0,Car Loan,233935.3
