Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
1,CREDIT,IMPS,8110054933,Ishaan Reddy,3783290795,Diya Nair,133100.5,2024-01-01,06:52:21,-6271695.38,171138.65,Car Loan,368634.86
2,CREDIT,NEFT,9292791081,Krishna Gupta,3783290795,Diya Nair,61545.41,2024-01-01,09:11:54,406763.06,171138.65,Car Loan,368634.86
3,CREDIT,NEFT,7114223633,Saanvi Das,3783290795,Diya Nair,128551.66,2024-01-02,02:54:15,-2995643.38,171138.65,Car Loan,368634.86
4,CREDIT,UPI,8507497883,Kavya Patel,3783290795,Diya Nair,10405.26,2024-01-07,05:28:59,-2293955.17,171138.65,Car Loan,368634.86
5,CREDIT,UPI,2119980130,Rahul Kumar,3783290795,Diya Nair,139892.92,2024-01-10,17:17:54,-1878831.41,171138.65,Car Loan,368634.86
6,DEBIT,Bank Transfer,3783290795,Diya Nair,2015242176,Rohan Gupta,133087.07,2024-01-11,05:58:46,-5908155.61,171138.65,Car Loan,368634.86
7,CREDIT,IMPS,6649827836,Saanvi Reddy,3783290795,Diya Nair,107307.87,2024-01-13,17:52:14,-6591132.94,171138.65,Car Loan,368634.86
8,DEBIT,UPI,3783290795,Diya Nair,8507497883,Kavya Patel,71281.09,2024-01-14,16:13:32,-1433250.63,171138.65,Car Loan,368634.86
9,DEBIT,NEFT,3783290795,Diya Nair,2419179580,Ishaan Kapoor,89943.69,2024-01-29,22:12:18,-6532633.05,171138.65,Car Loan,368634.86
10,CREDIT,UPI,3373077218,Vivaan Singh,3783290795,Diya Nair,101032.85,2024-02-01,00:43:44,-391350.27,171138.65,Car Loan,368634.86
11,CREDIT,RTGS,5310195918,Meera Joshi,3783290795,Diya Nair,86941.8,2024-02-04,21:55:18,-724779.89,171138.65,Car Loan,368634.86
12,DEBIT,RTGS,3783290795,Diya Nair,4713453204,Saanvi Das,102937.93,2024-02-06,21:34:26,-2369753.5,171138.65,Car Loan,368634.86
13,CREDIT,Bank Transfer,7609857128,Diya Singh,3783290795,Diya Nair,5451.17,2024-02-09,09:39:39,-6017630.4,171138.65,Car Loan,368634.86
14,CREDIT,UPI,4745927824,Kabir Reddy,3783290795,Diya Nair,60427.4,2024-02-15,13:32:15,906524.53,171138.65,Car Loan,368634.86
15,DEBIT,RTGS,3783290795,Diya Nair,2419179580,Ishaan Kapoor,123336.14,2024-02-17,21:01:16,-2976600.37,171138.65,Car Loan,368634.86
16,CREDIT,IMPS,3030106617,Aisha Singh,3783290795,Diya Nair,44017.99,2024-02-17,23:39:13,-3228486.06,171138.65,Car Loan,368634.86
17,DEBIT,Bank Transfer,3783290795,Diya Nair,3342331444,Kavya Mehta,127453.13,2024-02-18,11:00:18,-4658491.47,171138.65,Car Loan,368634.86
18,CREDIT,RTGS,4700855390,Rohan Nair,3783290795,Diya Nair,77782.01,2024-02-25,10:48:46,-2903277.82,171138.65,Car Loan,368634.86
19,CREDIT,UPI,7114223633,Saanvi Das,3783290795,Diya Nair,104291.02,2024-03-01,13:40:58,-3124195.04,171138.65,Car Loan,368634.86
20,CREDIT,Bank Transfer,4272602734,Kavya Mehta,3783290795,Diya Nair,41791.15,2024-03-02,12:40:25,-4966217.67,171138.65,Car Loan,368634.86
21,DEBIT,NEFT,3783290795,Diya Nair,8316648259,Aarav Iyer,36649.69,2024-03-02,22:43:53,-1521866.81,171138.65,Car Loan,368634.86
22,CREDIT,UPI,8086172302,Aditya Singh,3783290795,Diya Nair,40649.21,2024-03-05,20:12:59,-3982620.63,171138.65,Car Loan,368634.86
23,DEBIT,NEFT,3783290795,Diya Nair,8380507338,Ritika Sharma,66888.98,2024-03-09,02:54:30,-1930569.78,171138.65,Car Loan,368634.86
24,CREDIT,IMPS,2419179580,Ishaan Kapoor,3783290795,Diya Nair,75042.46,2024-03-09,17:40:55,-3272504.05,171138.65,Car Loan,368634.86
25,DEBIT,UPI,3783290795,Diya Nair,2015242176,Rohan Gupta,137693.5,2024-03-13,03:18:50,-5422711.69,171138.65,Car Loan,368634.86
26,DEBIT,Bank Transfer,3783290795,Diya Nair,1298737106,Krishna Gupta,113596.69,2024-03-13,05:39:32,2087482.57,171138.65,Car Loan,368634.86
27,DEBIT,Bank Transfer,3783290795,Diya Nair,6971815972,Ritika Iyer,750.21,2024-03-16,10:52:50,1882449.31,171138.65,Car Loan,368634.86
28,DEBIT,Bank Transfer,3783290795,Diya Nair,3392080953,Vivaan Das,139301.37,2024-03-20,00:01:41,-1089710.82,171138.65,Car Loan,368634.86
29,CREDIT,IMPS,8380507338,Ritika Sharma,3783290795,Diya Nair,62428.42,2024-03-20,18:19:37,-2348144.74,171138.65,Car Loan,368634.86
30,CREDIT,IMPS,6687206971,Kabir Mehta,3783290795,Diya Nair,40638.18,2024-03-21,00:48:13,-4416274.97,171138.65,Car Loan,368634.86
31,CREDIT,NEFT,1854316681,Aarav Mehta,3783290795,Diya Nair,48580.45,2024-03-25,01:51:46,-4829043.52,171138.65,Car Loan,368634.86
32,DEBIT,Bank Transfer,3783290795,Diya Nair,6488854841,Vihaan Kapoor,27285.56,2024-03-25,11:44:34,-3810236.36,171138.65,Car Loan,368634.86
33,CREDIT,IMPS,6488854841,Vihaan Kapoor,3783290795,Diya Nair,104455.86,2024-04-01,02:29:45,2269690.46,171138.65,Car Loan,368634.86
34,CREDIT,NEFT,7609857128,Diya Singh,3783290795,Diya Nair,127890.53,2024-04-06,22:50:03,-6143804.85,171138.65,Car Loan,368634.86
35,DEBIT,Bank Transfer,3783290795,Diya Nair,3746317213,Krishna Iyer,96249.27,2024-04-08,05:40:05,-2689792.83,171138.65,Car Loan,368634.86
36,DEBIT,IMPS,3783290795,Diya Nair,2986972437,Krishna Sharma,89520.35,2024-04-16,22:38:57,-6883586.0,171138.65,Car Loan,368634.86
37,DEBIT,NEFT,3783290795,Diya Nair,9703905715,Aisha Reddy,105162.22,2024-04-22,18:19:50,-2794955.05,171138.65,Car Loan,368634.86
38,DEBIT,NEFT,3783290795,Diya Nair,2986972437,Krishna Sharma,96736.71,2024-04-23,15:01:38,-3906973.07,171138.65,Car Loan,368634.86
39,DEBIT,IMPS,3783290795,Diya Nair,1854316681,Aarav Mehta,67377.36,2024-04-25,16:24:19,-618145.14,171138.65,Car Loan,368634.86
40,DEBIT,UPI,3783290795,Diya Nair,3181106786,Kabir Gupta,29545.15,2024-04-28,18:43:26,-4531038.34,171138.65,Car Loan,368634.86
41,DEBIT,Bank Transfer,3783290795,Diya Nair,4700855390,Rohan Nair,24924.31,2024-04-29,18:03:26,-5933079.92,171138.65,Car Loan,368634.86
42,DEBIT,Bank Transfer,3783290795,Diya Nair,1311570307,Aryan Joshi,98035.15,2024-04-30,21:59:28,-5665557.45,171138.65,Car Loan,368634.86
43,DEBIT,NEFT,3783290795,Diya Nair,3553440342,Neha Joshi,16414.01,2024-05-07,08:12:02,-4501493.19,171138.65,Car Loan,368634.86
44,CREDIT,IMPS,9256195745,Ananya Mehta,3783290795,Diya Nair,37243.18,2024-05-10,21:01:11,1661542.97,171138.65,Car Loan,368634.86
45,CREDIT,IMPS,5284391408,Ishaan Iyer,3783290795,Diya Nair,125343.18,2024-05-13,17:13:10,-5653784.27,171138.65,Car Loan,368634.86
