Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
1,DEBIT,IMPS,5736462531,Ishaan Reddy,5141907136,Diya Iyer,135409.09,2024-01-03,07:33:16,7713462.67,884134.7,Personal Loan,1948982.19
2,DEBIT,UPI,5736462531,Ishaan Reddy,8047877267,Vihaan Joshi,17954.73,2024-01-05,02:48:12,7301526.37,884134.7,Personal Loan,1948982.19
3,CREDIT,RTGS,8086172302,Aditya Singh,5736462531,Ishaan Reddy,112441.95,2024-01-05,23:13:09,4976057.35,884134.7,Personal Loan,1948982.19
4,DEBIT,UPI,5736462531,Ishaan Reddy,5047709743,Vihaan Das,89102.18,2024-01-08,12:02:51,7397692.83,884134.7,Personal Loan,1948982.19
5,CREDIT,UPI,3181106786,Kabir Gupta,5736462531,Ishaan Reddy,129615.98,2024-01-14,00:30:06,6668145.51,884134.7,Personal Loan,1948982.19
6,DEBIT,RTGS,5736462531,Ishaan Reddy,3181106786,Kabir Gupta,107327.99,2024-01-18,21:48:28,4350333.19,884134.7,Personal Loan,1948982.19
7,CREDIT,NEFT,5067116918,Ritika Das,5736462531,Ishaan Reddy,50666.81,2024-01-21,12:28:58,4102333.08,884134.7,Personal Loan,1948982.19
8,CREDIT,RTGS,6649827836,Saanvi Reddy,5736462531,Ishaan Reddy,148846.09,2024-01-29,13:34:24,2348858.92,884134.7,Personal Loan,1948982.19
9,DEBIT,Bank Transfer,5736462531,Ishaan Reddy,5047709743,Vihaan Das,6190.51,2024-02-05,19:39:07,6398747.81,884134.7,Personal Loan,1948982.19
10,DEBIT,UPI,5736462531,Ishaan Reddy,3849232839,Ritika Patel,45046.88,2024-02-09,01:46:47,3851519.14,884134.7,Personal Loan,1948982.19
11,DEBIT,UPI,5736462531,Ishaan Reddy,8110054933,Ishaan Reddy,37145.47,2024-02-15,12:39:59,1194680.03,884134.7,Personal Loan,1948982.19
12,DEBIT,NEFT,5736462531,Ishaan Reddy,5141907136,Diya Iyer,13526.74,2024-02-15,14:48:32,4457661.18,884134.7,Personal Loan,1948982.19
13,DEBIT,UPI,5736462531,Ishaan Reddy,3392080953,Vivaan Das,68796.36,2024-02-16,00:29:22,4717581.2,884134.7,Personal Loan,1948982.19
14,DEBIT,RTGS,5736462531,Ishaan Reddy,4272602734,Kavya Mehta,61989.65,2024-02-16,13:24:43,6023067.98,884134.7,Personal Loan,1948982.19
15,DEBIT,UPI,5736462531,Ishaan Reddy,9256195745,Ananya Mehta,121157.4,2024-02-20,09:13:01,711475.23,884134.7,Personal Loan,1948982.19
16,CREDIT,UPI,8507497883,Kavya Patel,5736462531,Ishaan Reddy,27158.89,2024-02-29,17:29:08,6084306.76,884134.7,Personal Loan,1948982.19
17,CREDIT,RTGS,6649827836,Saanvi Reddy,5736462531,Ishaan Reddy,20296.35,2024-03-02,08:14:22,2101620.99,884134.7,Personal Loan,1948982.19
18,DEBIT,RTGS,5736462531,Ishaan Reddy,2986972437,Krishna Sharma,111027.89,2024-03-10,11:38:01,6706656.93,884134.7,Personal Loan,1948982.19
19,CREDIT,RTGS,7114223633,Saanvi Das,5736462531,Ishaan Reddy,88981.75,2024-03-12,11:00:08,5465440.15,884134.7,Personal Loan,1948982.19
20,DEBIT,UPI,5736462531,Ishaan Reddy,2139027119,Rohan Kumar,67063.6,2024-03-17,21:26:36,832632.63,884134.7,Personal Loan,1948982.19
21,DEBIT,UPI,5736462531,Ishaan Reddy,7114223633,Saanvi Das,66298.35,2024-03-24,08:54:26,5766851.3,884134.7,Personal Loan,1948982.19
22,CREDIT,UPI,8086172302,Aditya Singh,5736462531,Ishaan Reddy,139292.11,2024-03-29,17:32:07,4642171.09,884134.7,Personal Loan,1948982.19
23,DEBIT,IMPS,5736462531,Ishaan Reddy,9680276057,Vivaan Reddy,8025.42,2024-03-31,19:19:45,909162.28,884134.7,Personal Loan,1948982.19
24,CREDIT,IMPS,4713453204,Saanvi Das,5736462531,Ishaan Reddy,31015.68,2024-04-02,15:24:08,-872657.29,884134.7,Personal Loan,1948982.19
25,DEBIT,UPI,5736462531,Ishaan Reddy,9292791081,Krishna Gupta,32748.82,2024-04-04,16:44:06,7680713.85,884134.7,Personal Loan,1948982.19
26,DEBIT,Bank Transfer,5736462531,Ishaan Reddy,8380507338,Ritika Sharma,120963.1,2024-04-10,14:54:28,1482119.54,884134.7,Personal Loan,1948982.19
27,CREDIT,UPI,7114223633,Saanvi Das,5736462531,Ishaan Reddy,92006.28,2024-04-13,19:02:11,5636274.6,884134.7,Personal Loan,1948982.19
28,CREDIT,NEFT,3181106786,Kabir Gupta,5736462531,Ishaan Reddy,95114.79,2024-05-04,12:27:54,6281863.7,884134.7,Personal Loan,1948982.19
29,DEBIT,IMPS,5736462531,Ishaan Reddy,1854316681,Aarav Mehta,71048.42,2024-05-05,01:59:17,2505456.89,884134.7,Personal Loan,1948982.19
30,DEBIT,Bank Transfer,5736462531,Ishaan Reddy,3181106786,Kabir Gupta,148349.9,2024-05-07,16:39:23,6476994.65,884134.7,Personal Loan,1948982.19
31,CREDIT,RTGS,2139027119,Rohan Kumar,5736462531,Ishaan Reddy,122358.28,2024-05-11,20:03:47,7437421.98,884134.7,Personal Loan,1948982.19
32,CREDIT,UPI,9703905715,Aisha Reddy,5736462531,Ishaan Reddy,48725.0,2024-05-11,23:25:40,945538.39,884134.7,Personal Loan,1948982.19
33,CREDIT,RTGS,1311570307,Aryan Joshi,5736462531,Ishaan Reddy,108259.97,2024-05-12,14:57:29,7035194.95,884134.7,Personal Loan,1948982.19
34,CREDIT,UPI,8507497883,Kavya Patel,5736462531,Ishaan Reddy,2832.31,2024-05-14,06:07:39,6175826.24,884134.7,Personal Loan,1948982.19
35,DEBIT,UPI,5736462531,Ishaan Reddy,8507497883,Kavya Patel,78211.73,2024-05-19,18:44:44,7319481.1,884134.7,Personal Loan,1948982.19
36,DEBIT,RTGS,5736462531,Ishaan Reddy,1311570307,Aryan Joshi,143246.25,2024-05-23,10:52:53,7158280.12,884134.7,Personal Loan,1948982.19
37,CREDIT,NEFT,1298737106,Krishna Gupta,5736462531,Ishaan Reddy,11342.86,2024-05-24,15:11:39,1507315.73,884134.7,Personal Loan,1948982.19
38,CREDIT,UPI,2119980130,Rahul Kumar,5736462531,Ishaan Reddy,85620.37,2024-05-25,08:30:51,6904082.05,884134.7,Personal Loan,1948982.19
