Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
1,DEBIT,Bank Transfer,3746317213,Krishna Iyer,9703905715,Aisha Reddy,106346.91,2024-01-03,15:03:19,-811844.51,275029.32,Car Loan,322098.96
2,CREDIT,RTGS,3553440342,Neha Joshi,3746317213,Krishna Iyer,54826.44,2024-01-04,11:56:26,-1966343.56,275029.32,Car Loan,322098.96
3,CREDIT,IMPS,4713453204,Saanvi Das,3746317213,Krishna Iyer,72103.37,2024-01-15,23:38:09,-180425.57,275029.32,Car Loan,322098.96
4,CREDIT,NEFT,4745927824,Kabir Reddy,3746317213,Krishna Iyer,12275.33,2024-01-18,00:19:15,307527.54,275029.32,Car Loan,322098.96
5,CREDIT,IMPS,9256195745,Ananya Mehta,3746317213,Krishna Iyer,106214.3,2024-01-18,15:10:52,-7316342.5,275029.32,Car Loan,322098.96
6,CREDIT,IMPS,9256195745,Ananya Mehta,3746317213,Krishna Iyer,6701.28,2024-01-20,02:07:57,-7309641.22,275029.32,Car Loan,322098.96
7,CREDIT,IMPS,7609857128,Diya Singh,3746317213,Krishna Iyer,10854.72,2024-01-25,09:37:45,-5979940.17,275029.32,Car Loan,322098.96
8,CREDIT,UPI,8316648259,Aarav Iyer,3746317213,Krishna Iyer,106574.96,2024-01-29,01:23:35,-1071066.34,275029.32,Car Loan,322098.96
9,CREDIT,NEFT,9703905715,Aisha Reddy,3746317213,Krishna Iyer,135888.04,2024-01-30,12:30:58,-7875007.07,275029.32,Car Loan,322098.96
10,CREDIT,NEFT,2986972437,Krishna Sharma,3746317213,Krishna Iyer,110222.73,2024-01-30,20:16:52,-3003731.56,275029.32,Car Loan,322098.96
11,CREDIT,NEFT,8047877267,Vihaan Joshi,3746317213,Krishna Iyer,33305.96,2024-01-31,17:30:50,-5417662.73,275029.32,Car Loan,322098.96
12,CREDIT,Bank Transfer,4700855390,Rohan Nair,3746317213,Krishna Iyer,44589.29,2024-02-02,06:30:32,-3355963.37,275029.32,Car Loan,322098.96
13,CREDIT,Bank Transfer,3373077218,Vivaan Singh,3746317213,Krishna Iyer,133137.44,2024-02-05,04:58:19,-462391.03,275029.32,Car Loan,322098.96
14,CREDIT,IMPS,5067116918,Ritika Das,3746317213,Krishna Iyer,136833.83,2024-02-07,06:49:02,-4875026.04,275029.32,Car Loan,322098.96
15,DEBIT,NEFT,3746317213,Krishna Iyer,6687206971,Kabir Mehta,16304.0,2024-02-09,21:21:39,-4641331.03,275029.32,Car Loan,322098.96
16,CREDIT,Bank Transfer,4272602734,Kavya Mehta,3746317213,Krishna Iyer,11152.3,2024-02-16,15:08:12,-5328810.11,275029.32,Car Loan,322098.96
17,CREDIT,Bank Transfer,3849232839,Ritika Patel,3746317213,Krishna Iyer,110610.59,2024-02-19,15:07:07,-729772.04,275029.32,Car Loan,322098.96
18,CREDIT,IMPS,7114223633,Saanvi Das,3746317213,Krishna Iyer,21528.87,2024-02-22,23:51:48,-3415812.19,275029.32,Car Loan,322098.96
19,CREDIT,Bank Transfer,8110054933,Ishaan Reddy,3746317213,Krishna Iyer,46716.1,2024-03-09,09:33:21,-6082557.35,275029.32,Car Loan,322098.96
20,DEBIT,IMPS,3746317213,Krishna Iyer,7609857128,Diya Singh,22188.36,2024-03-12,18:58:20,-1786659.21,275029.32,Car Loan,322098.96
21,CREDIT,IMPS,9680276057,Vivaan Reddy,3746317213,Krishna Iyer,48568.35,2024-03-22,01:45:14,-3829964.15,275029.32,Car Loan,322098.96
22,CREDIT,RTGS,2986972437,Krishna Sharma,3746317213,Krishna Iyer,57243.89,2024-03-31,17:57:49,-3113954.29,275029.32,Car Loan,322098.96
23,CREDIT,NEFT,8316648259,Aarav Iyer,3746317213,Krishna Iyer,72272.4,2024-04-01,12:36:06,-998793.94,275029.32,Car Loan,322098.96
24,CREDIT,UPI,1311570307,Aryan Joshi,3746317213,Krishna Iyer,80911.05,2024-04-05,20:52:57,-1719705.73,275029.32,Car Loan,322098.96
25,CREDIT,Bank Transfer,3783290795,Diya Nair,3746317213,Krishna Iyer,96249.27,2024-04-08,05:40:05,-6869327.95,275029.32,Car Loan,322098.96
26,CREDIT,NEFT,3030106617,Aisha Singh,3746317213,Krishna Iyer,100344.85,2024-04-10,14:09:06,-3489706.15,275029.32,Car Loan,322098.96
27,CREDIT,NEFT,1311570307,Aryan Joshi,3746317213,Krishna Iyer,47325.54,2024-04-12,04:24:44,-1800616.78,275029.32,Car Loan,322098.96
28,CREDIT,UPI,3392080953,Vivaan Das,3746317213,Krishna Iyer,110565.14,2024-04-16,14:14:00,-6758762.81,275029.32,Car Loan,322098.96
29,DEBIT,UPI,3746317213,Krishna Iyer,5141907136,Diya Iyer,33710.9,2024-04-16,14:16:41,-4296948.21,275029.32,Car Loan,322098.96
30,DEBIT,RTGS,3746317213,Krishna Iyer,2015242176,Rohan Gupta,91729.97,2024-04-23,03:13:59,-1878389.18,275029.32,Car Loan,322098.96
31,DEBIT,Bank Transfer,3746317213,Krishna Iyer,2445662585,Vivaan Kapoor,60166.05,2024-04-25,01:59:00,-7549303.37,275029.32,Car Loan,322098.96
32,CREDIT,Bank Transfer,8316648259,Aarav Iyer,3746317213,Krishna Iyer,45478.58,2024-05-02,04:37:52,-1291823.06,275029.32,Car Loan,322098.96
33,CREDIT,UPI,1854316681,Aarav Mehta,3746317213,Krishna Iyer,18088.06,2024-05-08,08:55:49,-5104227.85,275029.32,Car Loan,322098.96
34,DEBIT,RTGS,3746317213,Krishna Iyer,2119980130,Rahul Kumar,99483.66,2024-05-10,09:47:17,-3812292.8,275029.32,Car Loan,322098.96
35,DEBIT,NEFT,3746317213,Krishna Iyer,4713453204,Saanvi Das,25536.74,2024-05-11,17:24:24,-1629552.36,275029.32,Car Loan,322098.96
36,DEBIT,IMPS,3746317213,Krishna Iyer,2119980130,Rahul Kumar,142373.93,2024-05-12,07:46:27,-7794676.31,275029.32,Car Loan,322098.96
37,DEBIT,IMPS,3746317213,Krishna Iyer,8507497883,Kavya Patel,142214.58,2024-05-12,23:52:57,-6165429.27,275029.32,Car Loan,322098.96
38,DEBIT,NEFT,3746317213,Krishna Iyer,5047709743,Vihaan Das,124626.58,2024-05-14,15:01:37,-5573292.06,275029.32,Car Loan,322098.96
39,CREDIT,NEFT,2986972437,Krishna Sharma,3746317213,Krishna Iyer,146577.43,2024-05-17,01:30:56,-2748660.37,275029.32,Car Loan,322098.96
40,CREDIT,UPI,6488854841,Vihaan Kapoor,3746317213,Krishna Iyer,2011.14,2024-05-18,06:15:58,-7110923.92,275029.32,Car Loan,322098.96
41,CREDIT,Bank Transfer,7609857128,Diya Singh,3746317213,Krishna Iyer,26993.99,2024-05-18,11:25:34,-5779959.76,275029.32,Car Loan,322098.96
42,CREDIT,NEFT,5067116918,Ritika Das,3746317213,Krishna Iyer,23268.88,2024-06-12,13:47:39,-4615586.57,275029.32,Car Loan,322098.96
43,DEBIT,RTGS,3746317213,Krishna Iyer,3030106617,Aisha Singh,123367.4,2024-06-12,22:46:27,-5140146.66,275029.32,Car Loan,322098.96
44,DEBIT,RTGS,3746317213,Krishna Iyer,9292791081,Krishna Gupta,129080.04,2024-06-14,13:51:44,-2200409.1,275029.32,Car Loan,322098.96
45,CREDIT,Bank Transfer,5736462531,Ishaan Reddy,3746317213,Krishna Iyer,5571.26,2024-06-18,02:20:15,-278069.43,275029.32,Car Loan,322098.96
46,CREDIT,UPI,8507497883,Kavya Patel,3746317213,Krishna Iyer,97812.76,2024-06-21,01:57:58,-2286775.63,275029.32,Car Loan,322098.96
47,CREDIT,NEFT,6649827836,Saanvi Reddy,3746317213,Krishna Iyer,51556.38,2024-06-21,20:44:39,-6313932.03,275029.32,Car Loan,322098.96
48,CREDIT,NEFT,3373077218,Vivaan Singh,3746317213,Krishna Iyer,93441.03,2024-06-24,02:23:50,-368950.0,275029.32,Car Loan,322098.96
49,DEBIT,IMPS,3746317213,Krishna Iyer,2139027119,Rohan Kumar,91126.4,2024-06-26,22:05:41,-4625027.03,275029.32,Car Loan,322098.96
50,CREDIT,RTGS,9256195745,Ananya Mehta,3746317213,Krishna Iyer,104370.01,2024-07-06,08:03:43,-7422556.8,275029.32,Car Loan,322098.96
51,DEBIT,IMPS,3746317213,Krishna Iyer,6687206971,Kabir Mehta,37785.41,2024-07-06,10:22:38,-6647398.56,275029.32,Car Loan,322098.96
52,CREDIT,Bank Transfer,5141907136,Diya Iyer,3746317213,Krishna Iyer,23038.01,2024-07-07,00:29:24,-4343500.12,275029.32,Car Loan,322098.96
53,DEBIT,Bank Transfer,3746317213,Krishna Iyer,8325785916,Ananya Mehta,115894.88,2024-07-07,01:15:35,-4888689.9,275029.32,Car Loan,322098.96
54,DEBIT,RTGS,3746317213,Krishna Iyer,4733616459,Ishaan Reddy,83655.13,2024-07-07,12:34:35,-2310529.64,275029.32,Car Loan,322098.96
55,DEBIT,NEFT,3746317213,Krishna Iyer,5067116918,Ritika Das,99541.78,2024-07-12,14:22:06,-1025035.25,275029.32,Car Loan,322098.96
56,DEBIT,RTGS,3746317213,Krishna Iyer,4733616459,Ishaan Reddy,83048.51,2024-07-15,04:02:26,-7150924.93,275029.32,Car Loan,322098.96
57,DEBIT,IMPS,3746317213,Krishna Iyer,2419179580,Ishaan Kapoor,104611.54,2024-07-16,17:37:59,-1176108.56,275029.32,Car Loan,322098.96
58,CREDIT,IMPS,2119980130,Rahul Kumar,3746317213,Krishna Iyer,40825.14,2024-07-20,14:23:45,-1925518.42,275029.32,Car Loan,322098.96
59,CREDIT,UPI,4272602734,Kavya Mehta,3746317213,Krishna Iyer,77700.32,2024-08-12,15:05:35,-5339962.41,275029.32,Car Loan,322098.96
60,DEBIT,UPI,3746317213,Krishna Iyer,6971815972,Ritika Iyer,60007.96,2024-08-17,05:51:30,-2071329.06,275029.32,Car Loan,322098.96
61,CREDIT,IMPS,5067116918,Ritika Das,3746317213,Krishna Iyer,129270.92,2024-08-18,21:48:38,-4745755.12,275029.32,Car Loan,322098.96
62,CREDIT,UPI,4745927824,Kabir Reddy,3746317213,Krishna Iyer,49493.03,2024-08-23,02:03:12,357020.57,275029.32,Car Loan,322098.96
63,DEBIT,IMPS,3746317213,Krishna Iyer,3849232839,Ritika Patel,102999.01,2024-08-23,16:47:34,-7652302.38,275029.32,Car Loan,322098.96
64,CREDIT,UPI,8380507338,Ritika Sharma,3746317213,Krishna Iyer,148654.87,2024-09-10,19:40:27,-2384588.39,275029.32,Car Loan,322098.96
65,CREDIT,UPI,3553440342,Neha Joshi,3746317213,Krishna Iyer,30817.06,2024-09-12,04:32:11,-2021170.0,275029.32,Car Loan,322098.96
66,CREDIT,Bank Transfer,8325785916,Ananya Mehta,3746317213,Krishna Iyer,118871.05,2024-09-15,21:43:56,-602710.24,275029.32,Car Loan,322098.96
67,CREDIT,Bank Transfer,7609857128,Diya Singh,3746317213,Krishna Iyer,111240.23,2024-09-28,06:04:33,-5868699.94,275029.32,Car Loan,322098.96
68,CREDIT,NEFT,2015242176,Rohan Gupta,3746317213,Krishna Iyer,32541.89,2024-10-08,01:09:16,-2578829.9,275029.32,Car Loan,322098.96
69,DEBIT,UPI,3746317213,Krishna Iyer,3783290795,Diya Nair,130041.02,2024-10-09,07:20:57,-3942333.82,275029.32,Car Loan,322098.96
70,DEBIT,RTGS,3746317213,Krishna Iyer,6971815972,Ritika Iyer,127657.83,2024-10-09,11:28:52,-5837866.47,275029.32,Car Loan,322098.96
71,DEBIT,UPI,3746317213,Krishna Iyer,2015242176,Rohan Gupta,66126.27,2024-10-13,09:34:32,-7347971.89,275029.32,Car Loan,322098.96
72,CREDIT,UPI,2445662585,Vivaan Kapoor,3746317213,Krishna Iyer,31849.99,2024-10-22,04:35:48,-7526926.81,275029.32,Car Loan,322098.96
73,DEBIT,NEFT,3746317213,Krishna Iyer,9680276057,Vivaan Reddy,134935.76,2024-10-22,06:39:01,-705497.6,275029.32,Car Loan,322098.96
74,DEBIT,NEFT,3746317213,Krishna Iyer,1854316681,Aarav Mehta,147078.54,2024-10-28,13:13:40,-6933513.5,275029.32,Car Loan,322098.96
75,DEBIT,RTGS,3746317213,Krishna Iyer,3030106617,Aisha Singh,132931.92,2024-10-29,01:04:15,-2011321.1,275029.32,Car Loan,322098.96
76,DEBIT,NEFT,3746317213,Krishna Iyer,3181106786,Kabir Gupta,103059.89,2024-11-02,02:00:07,-914904.4,275029.32,Car Loan,322098.96
77,CREDIT,IMPS,2419179580,Ishaan Kapoor,3746317213,Krishna Iyer,98825.43,2024-11-07,07:41:49,-3590051.0,275029.32,Car Loan,322098.96
78,CREDIT,IMPS,3783290795,Diya Nair,3746317213,Krishna Iyer,94077.27,2024-11-23,10:30:10,-6965577.22,275029.32,Car Loan,322098.96
79,DEBIT,RTGS,3746317213,Krishna Iyer,8047877267,Vihaan Joshi,56927.67,2024-11-24,19:16:02,-3999261.49,275029.32,Car Loan,322098.96
