Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
1,DEBIT,NEFT,4272602734,Kavya Mehta,5284391408,Ishaan Iyer,60106.85,2024-01-11,10:44:26,1034950.7,106410.82,Education Loan,1691255.23
2,DEBIT,NEFT,4272602734,Kavya Mehta,2445662585,Vivaan Kapoor,100741.68,2024-01-18,09:57:43,-6181684.32,106410.82,Education Loan,1691255.23
3,DEBIT,RTGS,4272602734,Kavya Mehta,1311570307,Aryan Joshi,113695.13,2024-01-19,11:19:05,-2096818.3,106410.82,Education Loan,1691255.23
4,CREDIT,RTGS,8316648259,Aarav Iyer,4272602734,Kavya Mehta,13894.93,2024-01-21,06:14:15,-4965263.32,106410.82,Education Loan,1691255.23
5,DEBIT,IMPS,4272602734,Kavya Mehta,1311570307,Aryan Joshi,105723.91,2024-01-21,15:32:59,-7839493.13,106410.82,Education Loan,1691255.23
6,CREDIT,Bank Transfer,4745927824,Kabir Reddy,4272602734,Kavya Mehta,116437.62,2024-01-26,01:55:03,-2962967.85,106410.82,Education Loan,1691255.23
7,CREDIT,IMPS,5141907136,Diya Iyer,4272602734,Kavya Mehta,102899.05,2024-02-02,04:46:08,-7618818.32,106410.82,Education Loan,1691255.23
8,DEBIT,Bank Transfer,4272602734,Kavya Mehta,6687206971,Kabir Mehta,48979.32,2024-02-06,02:26:38,-2787333.25,106410.82,Education Loan,1691255.23
9,CREDIT,RTGS,2986972437,Krishna Sharma,4272602734,Kavya Mehta,147307.26,2024-02-06,10:04:06,-6292563.99,106410.82,Education Loan,1691255.23
10,DEBIT,UPI,4272602734,Kavya Mehta,8380507338,Ritika Sharma,6790.81,2024-02-11,12:06:53,-5537032.72,106410.82,Education Loan,1691255.23
11,DEBIT,IMPS,4272602734,Kavya Mehta,8325785916,Ananya Mehta,90544.25,2024-02-11,16:36:43,-3441391.9,106410.82,Education Loan,1691255.23
12,DEBIT,UPI,4272602734,Kavya Mehta,9256195745,Ananya Mehta,2504.16,2024-02-13,09:50:02,-6520789.67,106410.82,Education Loan,1691255.23
13,CREDIT,Bank Transfer,1854316681,Aarav Mehta,4272602734,Kavya Mehta,9732.94,2024-02-16,02:03:10,-8468428.6,106410.82,Education Loan,1691255.23
14,CREDIT,RTGS,5736462531,Ishaan Reddy,4272602734,Kavya Mehta,61989.65,2024-02-16,13:24:43,-3345391.64,106410.82,Education Loan,1691255.23
15,DEBIT,Bank Transfer,4272602734,Kavya Mehta,3746317213,Krishna Iyer,11152.3,2024-02-16,15:08:12,1023798.4,106410.82,Education Loan,1691255.23
16,DEBIT,NEFT,4272602734,Kavya Mehta,4700855390,Rohan Nair,67550.79,2024-02-16,18:21:40,-2587204.03,106410.82,Education Loan,1691255.23
17,CREDIT,IMPS,3373077218,Vivaan Singh,4272602734,Kavya Mehta,116371.38,2024-02-24,13:10:27,-3807554.84,106410.82,Education Loan,1691255.23
18,DEBIT,IMPS,4272602734,Kavya Mehta,1311570307,Aryan Joshi,60201.82,2024-02-26,20:42:51,-859438.24,106410.82,Education Loan,1691255.23
19,CREDIT,UPI,2445662585,Vivaan Kapoor,4272602734,Kavya Mehta,56637.48,2024-03-02,10:26:22,791282.11,106410.82,Education Loan,1691255.23
20,DEBIT,Bank Transfer,4272602734,Kavya Mehta,3783290795,Diya Nair,41791.15,2024-03-02,12:40:25,-8129734.4,106410.82,Education Loan,1691255.23
21,CREDIT,UPI,3553440342,Neha Joshi,4272602734,Kavya Mehta,93943.59,2024-03-04,00:15:49,-5531499.89,106410.82,Education Loan,1691255.23
22,DEBIT,RTGS,4272602734,Kavya Mehta,2986972437,Krishna Sharma,131428.21,2024-03-06,13:02:14,1441959.63,106410.82,Education Loan,1691255.23
23,DEBIT,IMPS,4272602734,Kavya Mehta,1298737106,Krishna Gupta,59093.34,2024-03-08,19:55:45,-5021761.52,106410.82,Education Loan,1691255.23
24,CREDIT,Bank Transfer,5067116918,Ritika Das,4272602734,Kavya Mehta,12847.4,2024-03-10,17:02:38,-8276085.65,106410.82,Education Loan,1691255.23
25,CREDIT,IMPS,3553440342,Neha Joshi,4272602734,Kavya Mehta,42785.62,2024-03-23,04:15:34,-5488714.27,106410.82,Education Loan,1691255.23
26,CREDIT,RTGS,4700855390,Rohan Nair,4272602734,Kavya Mehta,86181.45,2024-03-23,15:29:38,-6566282.12,106410.82,Education Loan,1691255.23
27,DEBIT,IMPS,4272602734,Kavya Mehta,5047709743,Vihaan Das,30952.03,2024-03-25,00:01:26,-8384984.12,106410.82,Education Loan,1691255.23
28,DEBIT,RTGS,4272602734,Kavya Mehta,5047709743,Vihaan Das,76115.47,2024-03-25,19:54:26,1820833.25,106410.82,Education Loan,1691255.23
