Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
1,DEBIT,RTGS,3553440342,Neha Joshi,9256195745,Ananya Mehta,90478.78,2024-01-01,17:18:56,355697.95,419224.92,None,0
2,CREDIT,Bank Transfer,7609857128,Diya Singh,3553440342,Neha Joshi,145188.14,2024-01-02,07:26:27,3186630.03,419224.92,None,0
3,DEBIT,RTGS,3553440342,Neha Joshi,3746317213,Krishna Iyer,54826.44,2024-01-04,11:56:26,-1521929.43,419224.92,None,0
4,CREDIT,UPI,6971815972,Ritika Iyer,3553440342,Neha Joshi,147581.75,2024-01-06,01:48:19,6108738.87,419224.92,None,0
5,DEBIT,Bank Transfer,3553440342,Neha Joshi,6687206971,Kabir Mehta,134464.44,2024-01-08,16:53:07,5260332.37,419224.92,None,0
6,CREDIT,UPI,7609857128,Diya Singh,3553440342,Neha Joshi,1685.64,2024-01-14,04:00:51,3188315.67,419224.92,None,0
7,CREDIT,UPI,6464693977,Vihaan Joshi,3553440342,Neha Joshi,48661.43,2024-01-22,01:15:25,-2658811.03,419224.92,None,0
8,DEBIT,RTGS,3553440342,Neha Joshi,1854316681,Aarav Mehta,86155.72,2024-01-25,12:04:14,4738106.61,419224.92,None,0
9,DEBIT,RTGS,3553440342,Neha Joshi,3849232839,Ritika Patel,42042.05,2024-01-27,03:01:00,1434568.06,419224.92,None,0
10,DEBIT,NEFT,3553440342,Neha Joshi,8507497883,Kavya Patel,20864.61,2024-01-28,04:25:12,3410721.18,419224.92,None,0
11,DEBIT,UPI,3553440342,Neha Joshi,4713453204,Saanvi Das,19405.09,2024-01-28,21:55:35,6441576.4,419224.92,None,0
12,DEBIT,Bank Transfer,3553440342,Neha Joshi,7393195616,Vihaan Sharma,55647.37,2024-01-29,01:06:30,4900421.51,419224.92,None,0
13,DEBIT,Bank Transfer,3553440342,Neha Joshi,2139027119,Rohan Kumar,20665.25,2024-01-31,05:36:50,1278078.8,419224.92,None,0
14,DEBIT,UPI,3553440342,Neha Joshi,1540137296,Simran Gupta,123551.73,2024-02-09,14:09:43,1917249.83,419224.92,None,0
15,DEBIT,RTGS,3553440342,Neha Joshi,9256195745,Ananya Mehta,122744.03,2024-02-12,08:40:53,6133333.31,419224.92,None,0
16,DEBIT,Bank Transfer,3553440342,Neha Joshi,9703905715,Aisha Reddy,127645.78,2024-02-22,16:17:41,-2516333.62,419224.92,None,0
17,CREDIT,UPI,1854316681,Aarav Mehta,3553440342,Neha Joshi,38588.4,2024-02-24,09:05:29,4221192.95,419224.92,None,0
18,DEBIT,RTGS,3553440342,Neha Joshi,2986972437,Krishna Sharma,144368.26,2024-02-25,14:42:04,-3162004.87,419224.92,None,0
19,DEBIT,NEFT,3553440342,Neha Joshi,2445662585,Vivaan Kapoor,13924.49,2024-02-26,16:10:47,6780984.62,419224.92,None,0
20,DEBIT,Bank Transfer,3553440342,Neha Joshi,9292791081,Krishna Gupta,89166.26,2024-03-02,06:14:11,-2084724.29,419224.92,None,0
21,DEBIT,UPI,3553440342,Neha Joshi,4272602734,Kavya Mehta,93943.59,2024-03-04,00:15:49,2300425.8,419224.92,None,0
22,CREDIT,RTGS,9703905715,Aisha Reddy,3553440342,Neha Joshi,143139.3,2024-03-04,17:26:15,776755.7,419224.92,None,0
23,DEBIT,IMPS,3553440342,Neha Joshi,4272602734,Kavya Mehta,42785.62,2024-03-23,04:15:34,-73087.27,419224.92,None,0
24,DEBIT,UPI,3553440342,Neha Joshi,8316648259,Aarav Iyer,108606.21,2024-03-23,22:54:32,4956068.88,419224.92,None,0
25,CREDIT,UPI,6488854841,Vihaan Kapoor,3553440342,Neha Joshi,133820.08,2024-03-25,18:22:20,1858698.34,419224.92,None,0
26,DEBIT,RTGS,3553440342,Neha Joshi,2119980130,Rahul Kumar,84021.33,2024-03-26,02:04:03,3846395.9,419224.92,None,0
27,DEBIT,Bank Transfer,3553440342,Neha Joshi,7609857128,Diya Singh,131236.88,2024-03-27,00:59:38,6310339.52,419224.92,None,0
28,DEBIT,Bank Transfer,3553440342,Neha Joshi,2445662585,Vivaan Kapoor,56341.2,2024-03-27,23:19:07,1860908.63,419224.92,None,0
29,CREDIT,UPI,2986972437,Krishna Sharma,3553440342,Neha Joshi,144630.06,2024-03-29,02:25:07,5648552.43,419224.92,None,0
30,CREDIT,UPI,8316648259,Aarav Iyer,3553440342,Neha Joshi,96257.92,2024-04-01,15:44:55,-2941794.89,419224.92,None,0
31,DEBIT,NEFT,3553440342,Neha Joshi,4733616459,Ishaan Reddy,76159.18,2024-04-10,17:24:27,4824262.33,419224.92,None,0
32,DEBIT,NEFT,3553440342,Neha Joshi,8325785916,Ananya Mehta,139879.53,2024-04-13,18:15:53,887823.2,419224.92,None,0
33,CREDIT,NEFT,9292791081,Krishna Gupta,3553440342,Neha Joshi,138699.98,2024-04-14,07:17:36,-1302671.62,419224.92,None,0
34,DEBIT,NEFT,3553440342,Neha Joshi,3392080953,Vivaan Das,102767.72,2024-04-22,21:41:05,6030565.59,419224.92,None,0
35,DEBIT,IMPS,3553440342,Neha Joshi,2139027119,Rohan Kumar,75927.3,2024-04-24,04:20:11,6836234.56,419224.92,None,0
36,DEBIT,UPI,3553440342,Neha Joshi,6649827836,Saanvi Reddy,137284.06,2024-04-26,18:51:36,-422960.43,419224.92,None,0
37,CREDIT,Bank Transfer,7393195616,Vihaan Sharma,3553440342,Neha Joshi,140994.08,2024-05-02,12:54:28,-2391726.6,419224.92,None,0
38,DEBIT,RTGS,3553440342,Neha Joshi,2986972437,Krishna Sharma,81748.34,2024-05-02,22:57:24,476993.79,419224.92,None,0
39,CREDIT,NEFT,3783290795,Diya Nair,3553440342,Neha Joshi,16414.01,2024-05-07,08:12:02,2148517.56,419224.92,None,0
40,CREDIT,IMPS,2419179580,Ishaan Kapoor,3553440342,Neha Joshi,147743.59,2024-05-09,01:53:39,5208789.9,419224.92,None,0
41,DEBIT,NEFT,3553440342,Neha Joshi,3849232839,Ritika Patel,9995.99,2024-05-10,12:16:25,-2949802.25,419224.92,None,0
42,CREDIT,NEFT,4272602734,Kavya Mehta,3553440342,Neha Joshi,12805.36,2024-05-10,12:47:47,4001063.26,419224.92,None,0
43,CREDIT,RTGS,7609857128,Diya Singh,3553440342,Neha Joshi,128265.1,2024-05-14,07:59:48,3316580.77,419224.92,None,0
44,DEBIT,IMPS,3553440342,Neha Joshi,7609857128,Diya Singh,68134.58,2024-05-18,13:07:35,749869.51,419224.92,None,0
45,CREDIT,Bank Transfer,6488854841,Vihaan Kapoor,3553440342,Neha Joshi,125.44,2024-05-21,04:49:53,1858823.78,419224.92,None,0
46,DEBIT,Bank Transfer,3553440342,Neha Joshi,7114223633,Saanvi Das,99171.7,2024-05-25,05:50:07,2844682.16,419224.92,None,0
47,DEBIT,RTGS,3553440342,Neha Joshi,8380507338,Ritika Sharma,6545.89,2024-05-26,19:49:15,-30301.65,419224.92,None,0
48,DEBIT,UPI,3553440342,Neha Joshi,4713453204,Saanvi Das,7049.12,2024-05-29,02:35:33,6460981.49,419224.92,None,0
49,DEBIT,IMPS,3553440342,Neha Joshi,2015242176,Rohan Gupta,121330.45,2024-06-01,15:07:44,2626358.67,419224.92,None,0
50,CREDIT,RTGS,8507497883,Kavya Patel,3553440342,Neha Joshi,98719.17,2024-06-05,00:30:53,6508639.2,419224.92,None,0
51,CREDIT,IMPS,8047877267,Vihaan Joshi,3553440342,Neha Joshi,144524.86,2024-06-06,16:32:43,3922141.7,419224.92,None,0
52,DEBIT,IMPS,3553440342,Neha Joshi,3181106786,Kabir Gupta,124115.69,2024-06-07,23:26:08,-642971.58,419224.92,None,0
53,CREDIT,UPI,2445662585,Vivaan Kapoor,3553440342,Neha Joshi,76914.88,2024-06-09,11:02:22,1342039.9,419224.92,None,0
54,CREDIT,RTGS,3373077218,Vivaan Singh,3553440342,Neha Joshi,147769.38,2024-06-13,03:13:41,-1777445.65,419224.92,None,0
55,DEBIT,IMPS,3553440342,Neha Joshi,2419179580,Ishaan Kapoor,70612.66,2024-06-17,05:04:06,-174512.99,419224.92,None,0
56,DEBIT,Bank Transfer,3553440342,Neha Joshi,3181106786,Kabir Gupta,36530.11,2024-06-27,14:58:07,-874583.86,419224.92,None,0
57,DEBIT,IMPS,3553440342,Neha Joshi,4713453204,Saanvi Das,144473.05,2024-06-28,22:24:07,5394796.81,419224.92,None,0
58,DEBIT,RTGS,3553440342,Neha Joshi,2419179580,Ishaan Kapoor,102143.72,2024-07-03,20:27:13,-1226999.42,419224.92,None,0
59,DEBIT,NEFT,3553440342,Neha Joshi,2119980130,Rahul Kumar,50594.19,2024-07-05,16:51:23,2547140.52,419224.92,None,0
60,CREDIT,UPI,3181106786,Kabir Gupta,3553440342,Neha Joshi,71950.32,2024-07-29,01:17:52,6750616.66,419224.92,None,0
61,CREDIT,RTGS,8507497883,Kavya Patel,3553440342,Neha Joshi,114942.16,2024-07-29,21:53:01,6409920.03,419224.92,None,0
