Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
1,CREDIT,UPI,8316648259,Aarav Iyer,5310195918,Meera Joshi,26651.26,2024-01-02,00:14:05,8237797.79,637113.38,Education Loan,365084.85
2,DEBIT,UPI,5310195918,Meera Joshi,9292791081,Krishna Gupta,20121.43,2024-01-02,11:47:28,5658224.82,637113.38,Education Loan,365084.85
3,DEBIT,Bank Transfer,5310195918,Meera Joshi,7609857128,Diya Singh,111031.68,2024-01-03,08:12:43,8101044.12,637113.38,Education Loan,365084.85
4,DEBIT,NEFT,5310195918,Meera Joshi,7609857128,Diya Singh,130957.93,2024-01-06,23:29:43,4049425.38,637113.38,Education Loan,365084.85
5,CREDIT,RTGS,2419179580,Ishaan Kapoor,5310195918,Meera Joshi,42808.38,2024-01-08,20:19:00,6403071.88,637113.38,Education Loan,365084.85
6,CREDIT,Bank Transfer,4733616459,Ishaan Reddy,5310195918,Meera Joshi,115637.83,2024-01-09,01:10:41,1593283.47,637113.38,Education Loan,365084.85
7,CREDIT,IMPS,3849232839,Ritika Patel,5310195918,Meera Joshi,19067.3,2024-01-21,06:22:53,8396940.42,637113.38,Education Loan,365084.85
8,CREDIT,NEFT,5067116918,Ritika Das,5310195918,Meera Joshi,86567.78,2024-01-23,07:47:25,5214552.35,637113.38,Education Loan,365084.85
9,CREDIT,RTGS,4745927824,Kabir Reddy,5310195918,Meera Joshi,134457.4,2024-01-24,00:54:13,1670954.26,637113.38,Education Loan,365084.85
10,DEBIT,IMPS,5310195918,Meera Joshi,8110054933,Ishaan Reddy,110190.19,2024-01-26,20:14:46,1834002.24,637113.38,Education Loan,365084.85
11,DEBIT,NEFT,5310195918,Meera Joshi,6687206971,Kabir Mehta,66478.51,2024-01-29,18:32:18,8004132.34,637113.38,Education Loan,365084.85
12,DEBIT,RTGS,5310195918,Meera Joshi,2015242176,Rohan Gupta,48872.49,2024-01-31,17:37:57,2643739.58,637113.38,Education Loan,365084.85
13,DEBIT,UPI,5310195918,Meera Joshi,8325785916,Ananya Mehta,29954.46,2024-01-31,22:00:54,4473796.9,637113.38,Education Loan,365084.85
14,CREDIT,NEFT,3342331444,Kavya Mehta,5310195918,Meera Joshi,125410.2,2024-02-02,05:26:47,513258.62,637113.38,Education Loan,365084.85
15,DEBIT,RTGS,5310195918,Meera Joshi,3783290795,Diya Nair,86941.8,2024-02-04,21:55:18,1258978.71,637113.38,Education Loan,365084.85
16,CREDIT,Bank Transfer,2419179580,Ishaan Kapoor,5310195918,Meera Joshi,44492.05,2024-02-06,13:16:29,6360263.5,637113.38,Education Loan,365084.85
17,CREDIT,Bank Transfer,3342331444,Kavya Mehta,5310195918,Meera Joshi,35149.9,2024-02-08,20:59:11,1024705.11,637113.38,Education Loan,365084.85
18,DEBIT,UPI,5310195918,Meera Joshi,6464693977,Vihaan Joshi,80792.64,2024-03-03,19:59:31,6355140.01,637113.38,Education Loan,365084.85
19,CREDIT,NEFT,2015242176,Rohan Gupta,5310195918,Meera Joshi,24725.0,2024-03-07,10:02:57,7214989.66,637113.38,Education Loan,365084.85
20,DEBIT,NEFT,5310195918,Meera Joshi,6687206971,Kabir Mehta,103557.53,2024-03-11,15:19:26,5023218.59,637113.38,Education Loan,365084.85
21,CREDIT,UPI,9256195745,Ananya Mehta,5310195918,Meera Joshi,114361.88,2024-03-12,08:52:35,2175676.35,637113.38,Education Loan,365084.85
22,CREDIT,Bank Transfer,3342331444,Kavya Mehta,5310195918,Meera Joshi,116768.91,2024-03-17,04:30:07,877178.37,637113.38,Education Loan,365084.85
23,CREDIT,UPI,5284391408,Ishaan Iyer,5310195918,Meera Joshi,54662.18,2024-03-21,02:23:32,3633260.75,637113.38,Education Loan,365084.85
24,CREDIT,RTGS,9292791081,Krishna Gupta,5310195918,Meera Joshi,112279.51,2024-03-26,06:33:20,1388171.19,637113.38,Education Loan,365084.85
25,CREDIT,UPI,7609857128,Diya Singh,5310195918,Meera Joshi,45493.93,2024-03-26,17:48:23,3578598.57,637113.38,Education Loan,365084.85
26,CREDIT,NEFT,3849232839,Ritika Patel,5310195918,Meera Joshi,147655.74,2024-03-30,05:33:37,8544596.16,637113.38,Education Loan,365084.85
27,DEBIT,UPI,5310195918,Meera Joshi,6649827836,Saanvi Reddy,99031.72,2024-04-07,00:13:17,3785634.45,637113.38,Education Loan,365084.85
28,DEBIT,Bank Transfer,5310195918,Meera Joshi,8110054933,Ishaan Reddy,69216.88,2024-04-08,08:01:14,2692612.07,637113.38,Education Loan,365084.85
29,CREDIT,NEFT,6488854841,Vihaan Kapoor,5310195918,Meera Joshi,16304.87,2024-04-09,04:01:04,2567505.45,637113.38,Education Loan,365084.85
30,CREDIT,UPI,3342331444,Kavya Mehta,5310195918,Meera Joshi,138455.46,2024-04-14,06:54:40,1163160.57,637113.38,Education Loan,365084.85
31,CREDIT,IMPS,6687206971,Kabir Mehta,5310195918,Meera Joshi,91212.53,2024-04-17,21:26:14,5127984.57,637113.38,Education Loan,365084.85
32,CREDIT,RTGS,2139027119,Rohan Kumar,5310195918,Meera Joshi,25540.42,2024-04-23,01:17:04,8183588.46,637113.38,Education Loan,365084.85
33,CREDIT,RTGS,3342331444,Kavya Mehta,5310195918,Meera Joshi,82035.06,2024-04-24,17:46:16,760409.46,637113.38,Education Loan,365084.85
34,DEBIT,NEFT,5310195918,Meera Joshi,9703905715,Aisha Reddy,64776.52,2024-04-28,01:24:10,6606038.6,637113.38,Education Loan,365084.85
35,CREDIT,IMPS,6971815972,Ritika Iyer,5310195918,Meera Joshi,23303.95,2024-04-29,08:04:53,7344785.58,637113.38,Education Loan,365084.85
36,CREDIT,RTGS,8110054933,Ishaan Reddy,5310195918,Meera Joshi,4010.07,2024-05-03,11:03:31,3269827.4,637113.38,Education Loan,365084.85
37,CREDIT,UPI,2445662585,Vivaan Kapoor,5310195918,Meera Joshi,124226.51,2024-05-05,05:36:59,1939018.85,637113.38,Education Loan,365084.85
38,DEBIT,Bank Transfer,5310195918,Meera Joshi,2015242176,Rohan Gupta,61185.61,2024-05-09,09:42:56,3290659.85,637113.38,Education Loan,365084.85
39,DEBIT,IMPS,5310195918,Meera Joshi,2445662585,Vivaan Kapoor,122856.41,2024-05-10,00:51:32,6146156.5,637113.38,Education Loan,365084.85
40,DEBIT,IMPS,5310195918,Meera Joshi,2419179580,Ishaan Kapoor,52458.52,2024-05-10,01:07:11,7114650.57,637113.38,Education Loan,365084.85
41,CREDIT,UPI,5047709743,Vihaan Das,5310195918,Meera Joshi,97120.61,2024-05-13,04:34:10,4034756.96,637113.38,Education Loan,365084.85
42,CREDIT,UPI,6649827836,Saanvi Reddy,5310195918,Meera Joshi,56135.74,2024-05-13,07:23:39,3265817.33,637113.38,Education Loan,365084.85
43,CREDIT,UPI,6649827836,Saanvi Reddy,5310195918,Meera Joshi,138628.3,2024-05-19,04:19:50,3209681.59,637113.38,Education Loan,365084.85
44,CREDIT,Bank Transfer,2119980130,Rahul Kumar,5310195918,Meera Joshi,89063.4,2024-05-24,08:39:09,7941809.73,637113.38,Education Loan,365084.85
45,DEBIT,IMPS,5310195918,Meera Joshi,5141907136,Diya Iyer,86254.45,2024-05-26,08:03:36,1631336.1,637113.38,Education Loan,365084.85
46,CREDIT,RTGS,3849232839,Ritika Patel,5310195918,Meera Joshi,54969.71,2024-05-26,17:50:54,8377873.12,637113.38,Education Loan,365084.85
47,DEBIT,UPI,5310195918,Meera Joshi,2015242176,Rohan Gupta,74001.95,2024-05-27,12:48:35,2569737.63,637113.38,Education Loan,365084.85
48,CREDIT,IMPS,3783290795,Diya Nair,5310195918,Meera Joshi,63689.0,2024-06-10,10:40:20,2696975.05,637113.38,Education Loan,365084.85
