Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
1,CREDIT,Bank Transfer,6649827836,Saanvi Reddy,3181106786,Kabir Gupta,55130.19,2024-01-02,02:50:13,2223419.75,68521.33,Home Loan,1366664.48
2,CREDIT,RTGS,2139027119,Rohan Kumar,3181106786,Kabir Gupta,143468.27,2024-01-05,10:18:49,-1210082.19,68521.33,Home Loan,1366664.48
3,CREDIT,UPI,4745927824,Kabir Reddy,3181106786,Kabir Gupta,19843.12,2024-01-07,16:49:54,1698798.84,68521.33,Home Loan,1366664.48
4,CREDIT,RTGS,8086172302,Aditya Singh,3181106786,Kabir Gupta,119868.9,2024-01-11,08:29:35,4172266.42,68521.33,Home Loan,1366664.48
5,DEBIT,UPI,3181106786,Kabir Gupta,5736462531,Ishaan Reddy,129615.98,2024-01-14,00:30:06,-1287507.36,68521.33,Home Loan,1366664.48
6,CREDIT,NEFT,8325785916,Ananya Mehta,3181106786,Kabir Gupta,71335.15,2024-01-15,23:30:18,427626.32,68521.33,Home Loan,1366664.48
7,CREDIT,RTGS,5736462531,Ishaan Reddy,3181106786,Kabir Gupta,107327.99,2024-01-18,21:48:28,1007917.75,68521.33,Home Loan,1366664.48
8,DEBIT,UPI,3181106786,Kabir Gupta,3342331444,Kavya Mehta,5062.61,2024-01-18,21:51:18,4012456.21,68521.33,Home Loan,1366664.48
9,CREDIT,RTGS,8507497883,Kavya Patel,3181106786,Kabir Gupta,98449.77,2024-01-23,01:50:15,5972193.76,68521.33,Home Loan,1366664.48
10,DEBIT,Bank Transfer,3181106786,Kabir Gupta,5141907136,Diya Iyer,117999.83,2024-01-27,09:35:44,2353151.17,68521.33,Home Loan,1366664.48
11,DEBIT,UPI,3181106786,Kabir Gupta,7609857128,Diya Singh,143886.84,2024-02-06,03:20:54,639796.04,68521.33,Home Loan,1366664.48
12,DEBIT,UPI,3181106786,Kabir Gupta,4745927824,Kabir Reddy,99765.83,2024-02-07,14:30:36,3912690.38,68521.33,Home Loan,1366664.48
13,CREDIT,RTGS,5284391408,Ishaan Iyer,3181106786,Kabir Gupta,45303.81,2024-02-08,17:16:44,2643911.97,68521.33,Home Loan,1366664.48
14,DEBIT,IMPS,3181106786,Kabir Gupta,6464693977,Vihaan Joshi,55793.77,2024-02-10,03:25:55,3779810.11,68521.33,Home Loan,1366664.48
15,DEBIT,Bank Transfer,3181106786,Kabir Gupta,2015242176,Rohan Gupta,51508.25,2024-02-10,23:22:26,-2030083.76,68521.33,Home Loan,1366664.48
16,DEBIT,UPI,3181106786,Kabir Gupta,8110054933,Ishaan Reddy,31384.66,2024-02-11,06:34:25,-1318892.02,68521.33,Home Loan,1366664.48
17,CREDIT,RTGS,2445662585,Vivaan Kapoor,3181106786,Kabir Gupta,27071.09,2024-02-11,19:30:18,1229824.46,68521.33,Home Loan,1366664.48
18,CREDIT,Bank Transfer,9292791081,Krishna Gupta,3181106786,Kabir Gupta,85906.11,2024-02-23,17:47:13,1487566.93,68521.33,Home Loan,1366664.48
19,DEBIT,UPI,3181106786,Kabir Gupta,9703905715,Aisha Reddy,132369.18,2024-02-23,23:51:08,-731789.73,68521.33,Home Loan,1366664.48
20,CREDIT,IMPS,9703905715,Aisha Reddy,3181106786,Kabir Gupta,71062.63,2024-02-26,21:19:16,887212.25,68521.33,Home Loan,1366664.48
21,CREDIT,NEFT,1540137296,Simran Gupta,3181106786,Kabir Gupta,137713.37,2024-03-01,18:30:30,3768964.85,68521.33,Home Loan,1366664.48
22,DEBIT,RTGS,3181106786,Kabir Gupta,9680276057,Vivaan Reddy,109466.99,2024-03-02,04:02:36,2660638.35,68521.33,Home Loan,1366664.48
23,DEBIT,RTGS,3181106786,Kabir Gupta,9256195745,Ananya Mehta,69348.6,2024-03-04,08:20:45,1177068.63,68521.33,Home Loan,1366664.48
24,DEBIT,UPI,3181106786,Kabir Gupta,3342331444,Kavya Mehta,6717.55,2024-03-16,21:22:38,3256725.98,68521.33,Home Loan,1366664.48
25,CREDIT,NEFT,1540137296,Simran Gupta,3181106786,Kabir Gupta,148435.8,2024-03-22,13:00:20,3917400.65,68521.33,Home Loan,1366664.48
26,CREDIT,IMPS,2445662585,Vivaan Kapoor,3181106786,Kabir Gupta,32668.65,2024-03-28,16:23:10,1054203.87,68521.33,Home Loan,1366664.48
27,DEBIT,NEFT,3181106786,Kabir Gupta,1854316681,Aarav Mehta,103055.44,2024-03-30,08:37:43,-75971.16,68521.33,Home Loan,1366664.48
28,CREDIT,Bank Transfer,2445662585,Vivaan Kapoor,3181106786,Kabir Gupta,148549.5,2024-04-01,05:41:22,1202753.37,68521.33,Home Loan,1366664.48
29,CREDIT,NEFT,6971815972,Ritika Iyer,3181106786,Kabir Gupta,77597.94,2024-04-07,18:21:48,5468130.66,68521.33,Home Loan,1366664.48
30,CREDIT,RTGS,2139027119,Rohan Kumar,3181106786,Kabir Gupta,131863.33,2024-04-12,11:04:10,-845735.58,68521.33,Home Loan,1366664.48
31,CREDIT,NEFT,9256195745,Ananya Mehta,3181106786,Kabir Gupta,49079.87,2024-04-12,16:56:56,1533540.4,68521.33,Home Loan,1366664.48
32,CREDIT,UPI,8507497883,Kavya Patel,3181106786,Kabir Gupta,103764.47,2024-04-16,13:12:43,6075958.23,68521.33,Home Loan,1366664.48
33,CREDIT,NEFT,7114223633,Saanvi Das,3181106786,Kabir Gupta,52343.09,2024-04-17,14:27:23,4865064.36,68521.33,Home Loan,1366664.48
34,DEBIT,UPI,3181106786,Kabir Gupta,2445662585,Vivaan Kapoor,46753.06,2024-04-20,03:48:59,-1848692.14,68521.33,Home Loan,1366664.48
35,DEBIT,RTGS,3181106786,Kabir Gupta,3392080953,Vivaan Das,93763.52,2024-04-20,23:17:54,4137412.34,68521.33,Home Loan,1366664.48
36,CREDIT,UPI,3783290795,Diya Nair,3181106786,Kabir Gupta,29545.15,2024-04-28,18:43:26,2166732.05,68521.33,Home Loan,1366664.48
37,DEBIT,IMPS,3181106786,Kabir Gupta,6971815972,Ritika Iyer,78381.1,2024-04-28,23:59:58,3511535.74,68521.33,Home Loan,1366664.48
38,CREDIT,Bank Transfer,8047877267,Vihaan Joshi,3181106786,Kabir Gupta,12264.2,2024-04-30,10:16:16,3288564.39,68521.33,Home Loan,1366664.48
39,DEBIT,NEFT,3181106786,Kabir Gupta,5736462531,Ishaan Reddy,95114.79,2024-05-04,12:27:54,4042297.55,68521.33,Home Loan,1366664.48
40,DEBIT,UPI,3181106786,Kabir Gupta,9256195745,Ananya Mehta,48442.24,2024-05-05,22:15:18,3864248.14,68521.33,Home Loan,1366664.48
41,CREDIT,Bank Transfer,5736462531,Ishaan Reddy,3181106786,Kabir Gupta,148349.9,2024-05-07,16:39:23,900589.76,68521.33,Home Loan,1366664.48
42,DEBIT,NEFT,3181106786,Kabir Gupta,2445662585,Vivaan Kapoor,36300.06,2024-05-09,19:38:11,4572711.94,68521.33,Home Loan,1366664.48
43,CREDIT,IMPS,1311570307,Aryan Joshi,3181106786,Kabir Gupta,141562.75,2024-05-10,00:07:37,-1413630.03,68521.33,Home Loan,1366664.48
44,CREDIT,Bank Transfer,5284391408,Ishaan Iyer,3181106786,Kabir Gupta,127432.76,2024-05-15,17:38:53,2771344.73,68521.33,Home Loan,1366664.48
45,DEBIT,NEFT,3181106786,Kabir Gupta,5141907136,Diya Iyer,95536.52,2024-05-17,18:32:56,3121922.79,68521.33,Home Loan,1366664.48
46,DEBIT,Bank Transfer,3181106786,Kabir Gupta,8217611860,Meera Joshi,104846.45,2024-05-18,20:26:35,4231175.86,68521.33,Home Loan,1366664.48
47,CREDIT,IMPS,3373077218,Vivaan Singh,3181106786,Kabir Gupta,87258.18,2024-05-21,05:41:54,752239.86,68521.33,Home Loan,1366664.48
48,CREDIT,IMPS,8380507338,Ritika Sharma,3181106786,Kabir Gupta,64338.54,2024-05-23,09:45:15,5873743.99,68521.33,Home Loan,1366664.48
49,DEBIT,RTGS,3181106786,Kabir Gupta,8325785916,Ananya Mehta,28644.26,2024-06-01,15:25:14,3835603.88,68521.33,Home Loan,1366664.48
50,CREDIT,RTGS,7393195616,Vihaan Sharma,3181106786,Kabir Gupta,69439.24,2024-06-06,19:33:37,-216956.66,68521.33,Home Loan,1366664.48
51,CREDIT,IMPS,3553440342,Neha Joshi,3181106786,Kabir Gupta,124115.69,2024-06-07,23:26:08,-2141731.07,68521.33,Home Loan,1366664.48
52,CREDIT,UPI,1311570307,Aryan Joshi,3181106786,Kabir Gupta,126653.21,2024-06-13,04:27:11,-1555192.78,68521.33,Home Loan,1366664.48
53,CREDIT,RTGS,4733616459,Ishaan Reddy,3181106786,Kabir Gupta,1325.79,2024-06-15,23:46:54,888538.04,68521.33,Home Loan,1366664.48
54,DEBIT,NEFT,3181106786,Kabir Gupta,3342331444,Kavya Mehta,115828.33,2024-06-18,06:30:59,390319.05,68521.33,Home Loan,1366664.48
55,CREDIT,IMPS,2419179580,Ishaan Kapoor,3181106786,Kabir Gupta,145768.36,2024-06-22,11:26:20,4318034.78,68521.33,Home Loan,1366664.48
56,CREDIT,Bank Transfer,3553440342,Neha Joshi,3181106786,Kabir Gupta,36530.11,2024-06-27,14:58:07,-2105200.96,68521.33,Home Loan,1366664.48
57,DEBIT,Bank Transfer,3181106786,Kabir Gupta,5141907136,Diya Iyer,46995.32,2024-06-27,21:23:05,3732814.79,68521.33,Home Loan,1366664.48
58,DEBIT,IMPS,3181106786,Kabir Gupta,2986972437,Krishna Sharma,139094.41,2024-06-28,04:28:01,4878760.32,68521.33,Home Loan,1366664.48
59,CREDIT,RTGS,6464693977,Vihaan Joshi,3181106786,Kabir Gupta,96877.93,2024-07-08,11:48:56,-415339.34,68521.33,Home Loan,1366664.48
60,DEBIT,RTGS,3181106786,Kabir Gupta,8047877267,Vihaan Joshi,88109.52,2024-07-08,19:12:58,-318464.44,68521.33,Home Loan,1366664.48
61,DEBIT,IMPS,3181106786,Kabir Gupta,2419179580,Ishaan Kapoor,56720.4,2024-07-09,23:37:20,2987770.37,68521.33,Home Loan,1366664.48
62,DEBIT,Bank Transfer,3181106786,Kabir Gupta,2986972437,Krishna Sharma,108215.63,2024-07-11,06:48:29,-474316.49,68521.33,Home Loan,1366664.48
63,CREDIT,IMPS,2445662585,Vivaan Kapoor,3181106786,Kabir Gupta,59019.49,2024-07-16,19:50:36,1021535.22,68521.33,Home Loan,1366664.48
64,DEBIT,UPI,3181106786,Kabir Gupta,8316648259,Aarav Iyer,118833.17,2024-07-27,01:08:03,-1801939.08,68521.33,Home Loan,1366664.48
65,CREDIT,NEFT,4700855390,Rohan Nair,3181106786,Kabir Gupta,53625.42,2024-07-27,22:15:18,4918689.78,68521.33,Home Loan,1366664.48
66,DEBIT,UPI,3181106786,Kabir Gupta,3553440342,Neha Joshi,71950.32,2024-07-29,01:17:52,4772272.3,68521.33,Home Loan,1366664.48
67,DEBIT,UPI,3181106786,Kabir Gupta,5736462531,Ishaan Reddy,33359.64,2024-08-07,16:22:24,-351824.08,68521.33,Home Loan,1366664.48
68,DEBIT,RTGS,3181106786,Kabir Gupta,3392080953,Vivaan Das,100982.67,2024-08-07,19:32:16,1608558.09,68521.33,Home Loan,1366664.48
69,CREDIT,UPI,5284391408,Ishaan Iyer,3181106786,Kabir Gupta,87048.99,2024-08-11,06:10:38,2858393.72,68521.33,Home Loan,1366664.48
70,CREDIT,NEFT,3783290795,Diya Nair,3181106786,Kabir Gupta,44317.27,2024-08-11,19:31:31,2137186.9,68521.33,Home Loan,1366664.48
71,CREDIT,RTGS,2419179580,Ishaan Kapoor,3181106786,Kabir Gupta,14276.43,2024-08-12,16:43:51,4332311.21,68521.33,Home Loan,1366664.48
72,CREDIT,RTGS,4272602734,Kavya Mehta,3181106786,Kabir Gupta,116346.8,2024-08-16,23:48:29,3404911.19,68521.33,Home Loan,1366664.48
73,DEBIT,Bank Transfer,3181106786,Kabir Gupta,6649827836,Saanvi Reddy,12847.56,2024-08-17,19:44:15,3676416.95,68521.33,Home Loan,1366664.48
74,DEBIT,IMPS,3181106786,Kabir Gupta,6649827836,Saanvi Reddy,122260.47,2024-09-01,22:39:56,-2265846.76,68521.33,Home Loan,1366664.48
75,CREDIT,IMPS,3553440342,Neha Joshi,3181106786,Kabir Gupta,130224.84,2024-09-02,23:13:47,-1953346.06,68521.33,Home Loan,1366664.48
76,CREDIT,Bank Transfer,8507497883,Kavya Patel,3181106786,Kabir Gupta,16122.95,2024-09-03,16:45:07,6092081.18,68521.33,Home Loan,1366664.48
77,DEBIT,RTGS,3181106786,Kabir Gupta,3392080953,Vivaan Das,103218.78,2024-09-04,02:31:02,5857580.0,68521.33,Home Loan,1366664.48
78,CREDIT,Bank Transfer,4713453204,Saanvi Das,3181106786,Kabir Gupta,129190.73,2024-09-05,15:40:03,1401660.82,68521.33,Home Loan,1366664.48
79,CREDIT,UPI,8380507338,Ritika Sharma,3181106786,Kabir Gupta,92482.87,2024-09-06,03:59:17,5560613.53,68521.33,Home Loan,1366664.48
80,CREDIT,UPI,3373077218,Vivaan Singh,3181106786,Kabir Gupta,59963.51,2024-09-20,19:54:57,612303.42,68521.33,Home Loan,1366664.48
81,DEBIT,Bank Transfer,3181106786,Kabir Gupta,8086172302,Aditya Singh,46587.94,2024-09-21,10:50:43,2770105.34,68521.33,Home Loan,1366664.48
82,CREDIT,Bank Transfer,5310195918,Meera Joshi,3181106786,Kabir Gupta,57732.38,2024-09-22,08:26:31,325047.5,68521.33,Home Loan,1366664.48
83,DEBIT,Bank Transfer,3181106786,Kabir Gupta,8316648259,Aarav Iyer,101717.67,2024-09-22,10:32:15,1506840.42,68521.33,Home Loan,1366664.48
84,CREDIT,IMPS,3553440342,Neha Joshi,3181106786,Kabir Gupta,21630.06,2024-09-22,13:06:54,-2083570.9,68521.33,Home Loan,1366664.48
85,CREDIT,RTGS,7609857128,Diya Singh,3181106786,Kabir Gupta,31761.29,2024-09-26,09:11:50,2395480.06,68521.33,Home Loan,1366664.48
86,CREDIT,NEFT,1854316681,Aarav Mehta,3181106786,Kabir Gupta,23004.53,2024-09-29,22:32:43,3427915.72,68521.33,Home Loan,1366664.48
87,DEBIT,UPI,3181106786,Kabir Gupta,1540137296,Simran Gupta,82381.22,2024-10-03,23:52:51,4409649.51,68521.33,Home Loan,1366664.48
88,DEBIT,NEFT,3181106786,Kabir Gupta,1540137296,Simran Gupta,81566.03,2024-10-17,10:11:57,783682.88,68521.33,Home Loan,1366664.48
89,DEBIT,Bank Transfer,3181106786,Kabir Gupta,8507497883,Kavya Patel,29159.05,2024-10-18,13:22:00,1719259.23,68521.33,Home Loan,1366664.48
90,CREDIT,IMPS,2986972437,Krishna Sharma,3181106786,Kabir Gupta,149864.7,2024-10-22,14:20:27,5253091.27,68521.33,Home Loan,1366664.48
91,DEBIT,Bank Transfer,3181106786,Kabir Gupta,9292791081,Krishna Gupta,123608.24,2024-10-28,21:06:25,-230354.92,68521.33,Home Loan,1366664.48
92,CREDIT,IMPS,3783290795,Diya Nair,3181106786,Kabir Gupta,110793.66,2024-11-01,04:53:53,1968540.2,68521.33,Home Loan,1366664.48
93,CREDIT,NEFT,3746317213,Krishna Iyer,3181106786,Kabir Gupta,103059.89,2024-11-02,02:00:07,530217.74,68521.33,Home Loan,1366664.48
94,DEBIT,RTGS,3181106786,Kabir Gupta,1311570307,Aryan Joshi,13803.66,2024-11-03,13:36:28,-579127.98,68521.33,Home Loan,1366664.48
95,DEBIT,IMPS,3181106786,Kabir Gupta,4733616459,Ishaan Reddy,91007.83,2024-11-04,13:02:55,-565324.32,68521.33,Home Loan,1366664.48
96,DEBIT,NEFT,3181106786,Kabir Gupta,9703905715,Aisha Reddy,17769.65,2024-11-13,03:46:15,6074311.53,68521.33,Home Loan,1366664.48
97,DEBIT,IMPS,3181106786,Kabir Gupta,7114223633,Saanvi Das,73627.2,2024-11-14,22:09:09,4336022.31,68521.33,Home Loan,1366664.48
98,CREDIT,UPI,5284391408,Ishaan Iyer,3181106786,Kabir Gupta,86326.88,2024-11-17,18:58:42,2598608.16,68521.33,Home Loan,1366664.48
99,DEBIT,UPI,3181106786,Kabir Gupta,9256195745,Ananya Mehta,114686.19,2024-11-24,23:55:25,5638953.65,68521.33,Home Loan,1366664.48
100,DEBIT,UPI,3181106786,Kabir Gupta,5067116918,Ritika Das,39108.28,2024-11-28,15:58:57,5078786.57,68521.33,Home Loan,1366664.48
