Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
1,DEBIT,IMPS,6464693977,Vihaan Joshi,8110054933,Ishaan Reddy,9123.7,2024-01-01,19:40:58,3033787.27,717612.19,Car Loan,1390619.4
2,DEBIT,RTGS,6464693977,Vihaan Joshi,1298737106,Krishna Gupta,124168.21,2024-01-10,19:21:44,3847539.49,717612.19,Car Loan,1390619.4
3,CREDIT,IMPS,2119980130,Rahul Kumar,6464693977,Vihaan Joshi,62050.59,2024-01-10,21:19:07,8535058.82,717612.19,Car Loan,1390619.4
4,DEBIT,Bank Transfer,6464693977,Vihaan Joshi,3342331444,Kavya Mehta,80369.42,2024-01-13,07:15:15,9114290.88,717612.19,Car Loan,1390619.4
5,CREDIT,IMPS,2419179580,Ishaan Kapoor,6464693977,Vihaan Joshi,129383.73,2024-01-19,23:45:43,6143149.44,717612.19,Car Loan,1390619.4
6,DEBIT,UPI,6464693977,Vihaan Joshi,3553440342,Neha Joshi,48661.43,2024-01-22,01:15:25,3751521.29,717612.19,Car Loan,1390619.4
7,CREDIT,NEFT,2419179580,Ishaan Kapoor,6464693977,Vihaan Joshi,92139.17,2024-01-26,21:40:07,5729590.51,717612.19,Car Loan,1390619.4
8,DEBIT,UPI,6464693977,Vihaan Joshi,1298737106,Krishna Gupta,144161.48,2024-01-29,01:46:19,7861135.47,717612.19,Car Loan,1390619.4
9,CREDIT,UPI,6488854841,Vihaan Kapoor,6464693977,Vihaan Joshi,61485.13,2024-02-01,03:36:21,1581891.28,717612.19,Car Loan,1390619.4
10,CREDIT,IMPS,3181106786,Kabir Gupta,6464693977,Vihaan Joshi,55793.77,2024-02-10,03:25:55,8207173.91,717612.19,Car Loan,1390619.4
11,DEBIT,RTGS,6464693977,Vihaan Joshi,4700855390,Rohan Nair,97839.94,2024-02-13,23:47:07,2461760.12,717612.19,Car Loan,1390619.4
12,DEBIT,RTGS,6464693977,Vihaan Joshi,9256195745,Ananya Mehta,76140.66,2024-02-23,23:53:16,5472949.14,717612.19,Car Loan,1390619.4
13,CREDIT,UPI,8217611860,Meera Joshi,6464693977,Vihaan Joshi,145024.09,2024-02-24,01:47:22,3920974.14,717612.19,Car Loan,1390619.4
14,CREDIT,RTGS,6687206971,Kabir Mehta,6464693977,Vihaan Joshi,77377.8,2024-02-25,00:53:36,4783039.23,717612.19,Car Loan,1390619.4
15,CREDIT,Bank Transfer,8110054933,Ishaan Reddy,6464693977,Vihaan Joshi,131379.87,2024-02-29,19:49:49,3015497.53,717612.19,Car Loan,1390619.4
